Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
Featuring Score,"Group Specific Scores, Subscore",,,FEATURING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#featuring_score,Not Completed,,,Content Score (Council%2018/Council%20Period%2017/Content%20Score%20845967896c6c4c588b7f6715c3503e2b.md),,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Plan, Proposal",,,PLAN_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%2056ddf72e66cf4735af0e4284c76a05d4.md),,,,No,,
Curation Testing Score,"Group Specific Scores, Subscore",,,CURATION_TESTING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Not Completed,,,Content Score (Council%2018/Council%20Period%2017/Content%20Score%20845967896c6c4c588b7f6715c3503e2b.md),,,,No,,Total Breaches of Policy (Council%2018/Council%20Period%2017/Total%20Breaches%20of%20Policy%20f4f1f2f0634e42f3a333cccc63d31da9.md)
WG Opportunities,"Document, Forum Post, General WG Score, Grade",,,WORKER_OPPORTUNITIES_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20d5b39d06f8a141c5b0c9a76d50372425.md), General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%206557ed3e2d764877b3d9223e161ed0ba.md)",,,,No,,
Member Faucet Empty,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,Not Completed,,,,,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Marketing,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20d5b39d06f8a141c5b0c9a76d50372425.md), General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%206557ed3e2d764877b3d9223e161ed0ba.md)",,,,No,,
Research Score,"Group Specific Scores, Subscore",,,RESEARCH_SCORE,Storage,,Not Completed,,,,,,,No,,
Response Time,"Group Specific Scores, Subscore",,,RESPONSE_TIME_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#response_time_score,Not Completed,,,HR Score (Council%2018/Council%20Period%2017/HR%20Score%20dd81afd83d85420b916e7f1c795573b7.md),,,,No,,
Bounty Management Score,"Group Specific Scores, Subscore",,,BOUNTY_MANAGEMENT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,Not Completed,,,HR Score (Council%2018/Council%20Period%2017/HR%20Score%20dd81afd83d85420b916e7f1c795573b7.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20b6447170e888446c861b307ad89fa1c5.md),,,,No,,
Builder Score,"Composite Grade, Master Score",,,BUILDER_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/builders-score.md#score,Not Completed,,,Network Performance Score (Council%2018/Council%20Period%2017/Network%20Performance%20Score%201d66bd415c70454692124761fee46347.md),,,,No,,"General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%207d1eca46d57c4e9b86b649ed8b72dd52.md), Builders Report (Council%2018/Council%20Period%2017/Builders%20Report%203d3f656d9b82437ba2b9c000fa34e965.md), Testing (Council%2018/Council%20Period%2017/Testing%205104931eae2841e1922e43e9aef09d11.md), Pioneer Development (Council%2018/Council%20Period%2017/Pioneer%20Development%2090a2c08bd547493382ad424a099c80ba.md), General Development (Council%2018/Council%20Period%2017/General%20Development%20babe4dc5dcf04dc292cdcfc645c1d589.md)"
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20d21d35f2032d4adf9ea3ce810c08a3cc.md),,,,No,,
Block time too low,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#block-time-too-low,Not Completed,,,,,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,HR Score (Council%2018/Council%20Period%2017/HR%20Score%20dd81afd83d85420b916e7f1c795573b7.md),,,,No,,"WG Period Plan (Council%2018/Council%20Period%2017/WG%20Period%20Plan%207db115d402394d6da16bb01a1903fab5.md), WG Summary (Council%2018/Council%20Period%2017/WG%20Summary%20a7ab6e895f344a469021ad66f4763b33.md), WG Opportunities (Council%2018/Council%20Period%2017/WG%20Opportunities%208190d886c7c94e9987a12a31517dbf39.md), Opening Score (Council%2018/Council%20Period%2017/Opening%20Score%207724c2efadf742d3a1ccaebef016d0ff.md), Bounty Score (Council%2018/Council%20Period%2017/Bounty%20Score%20b87f38253e184256b1f7dfeec7eddf91.md)"
HR Report,"Group Specific Scores, Subscore",,,REPORT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#report_score,Not Completed,,,HR Score (Council%2018/Council%20Period%2017/HR%20Score%20dd81afd83d85420b916e7f1c795573b7.md),,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20d21d35f2032d4adf9ea3ce810c08a3cc.md), General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%207d1eca46d57c4e9b86b649ed8b72dd52.md)",,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%2056ddf72e66cf4735af0e4284c76a05d4.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Summary",,,SUMMARY_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20a2440aecb3aa4a5a8d10e20f0b5479e5.md),,,,No,,
HR Score,"Composite Grade, Master Score",,,HR_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#score,Not Completed,,,Network Performance Score (Council%2018/Council%20Period%2017/Network%20Performance%20Score%201d66bd415c70454692124761fee46347.md),,,,No,,"General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20a2440aecb3aa4a5a8d10e20f0b5479e5.md), HR Report (Council%2018/Council%20Period%2017/HR%20Report%202f26adf87e344641833d0e95e3ee15fa.md), Response Time (Council%2018/Council%20Period%2017/Response%20Time%2067cd96d2707942ec9fe7039d2b084e11.md), Person Logging Score (Council%2018/Council%20Period%2017/Person%20Logging%20Score%2082b142e1e1774bff8b9a3717c7d002ef.md), Interaction Logging Score (Council%2018/Council%20Period%2017/Interaction%20Logging%20Score%20311d1270309e4da2b69847bff5202769.md), Bounty Management Score (Council%2018/Council%20Period%2017/Bounty%20Management%20Score%2068a10ae8f1014bb6bd27d61151d0efdd.md)"
Uploads,"Grade, Group Specific Scores, Subscore",,,UPLOAD_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#upload_score,Not Completed,,,Storage Score (Council%2018/Council%20Period%2017/Storage%20Score%20293ee67c2ed34e20ad9a035b227ef98b.md),,,,No,,
Storage Score,"Composite Grade, Master Score",,,STORAGE_SCORE,Storage,,Not Completed,,,Network Performance Score (Council%2018/Council%20Period%2017/Network%20Performance%20Score%201d66bd415c70454692124761fee46347.md),,,,No,,"Uploads (Council%2018/Council%20Period%2017/Uploads%2024719c2a0b974408894d6eca3860a481.md), General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20d21d35f2032d4adf9ea3ce810c08a3cc.md), System (Council%2018/Council%20Period%2017/System%2090835e83735c4b92b018dd73523c2a34.md), Storage Report (Council%2018/Council%20Period%2017/Storage%20Report%20db41aff72fa24d6186145f1bd8debe09.md), Logging (Council%2018/Council%20Period%2017/Logging%204c357d271b644b47bd68a9b4a0df6b14.md)"
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Marketing,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20d5b39d06f8a141c5b0c9a76d50372425.md), General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%206557ed3e2d764877b3d9223e161ed0ba.md)",,,,No,,
Pioneer Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,PIONEER_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#pioneer_development_score,Not Completed,,,Builder Score (Council%2018/Council%20Period%2017/Builder%20Score%205db2bbce8e8c49938f93621da70e2208.md),,,,No,,
Forum Report,"Document, Forum Post, Grade, Group Specific Scores, Subscore",,,REPORT_SCORE,Forum,,Not Completed,,,Forum Score (Council%2018/Council%20Period%2017/Forum%20Score%206aead5448246499b810ce83cb4e48075.md),,,,No,,
Interaction Logging Score,"Group Specific Scores, Subscore",,,INTERACTION_LOGGING_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#interaction_logging_score,Not Completed,,,HR Score (Council%2018/Council%20Period%2017/HR%20Score%20dd81afd83d85420b916e7f1c795573b7.md),,,,No,,
Featured Content Unplayable,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,Not Completed,,,Content Score (Council%2018/Council%20Period%2017/Content%20Score%20845967896c6c4c588b7f6715c3503e2b.md),,,,No,,
Person Logging Score,"Group Specific Scores, Subscore",,,PERSON_LOGGING_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#person_logging_score,Not Completed,,,HR Score (Council%2018/Council%20Period%2017/HR%20Score%20dd81afd83d85420b916e7f1c795573b7.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Forum,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20d5b39d06f8a141c5b0c9a76d50372425.md), General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%206557ed3e2d764877b3d9223e161ed0ba.md)",,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore, Summary",,https://dao.joystream.org/#/forum/category/12,SUMMARY_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%207d1eca46d57c4e9b86b649ed8b72dd52.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore, Summary",,,SUMMARY_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2018/Council%20Period%2017/General%20WG%20Score%20b6447170e888446c861b307ad89fa1c5.md),,,,No,,
Council Period Plan,"Document, Forum Post, Grade, Master Score, Proposal",,https://dao.joystream.org/#/forum/category/4,PLAN_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-period-plan,Not Completed,,,Network Performance Score (Council%2018/Council%20Period%2017/Network%20Performance%20Score%201d66bd415c70454692124761fee46347.md),,,,No,,
