Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%200367cf77db8e49cb989f9438f02e0144.md),,,,No,,
Forum Score,"Composite Grade, Master Score",,,FORUM_SCORE,Forum,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#score,Not Completed,,,,,,,No,,"Forum Report (Council%2021/Council%20Period%2017/Forum%20Report%20dad28faf193b4c948499470e20bc72fb.md), General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%20b0a096bdbba349d48427527695e60405.md), Moderation Score (Council%2021/Council%20Period%2017/Moderation%20Score%202b26124226b04c3ea4c3064db6dd5269.md), General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%20cee0cc643d944d34a7d45a3beede7b8e.md)"
WG Period Plan,"Document, Forum Post, General WG Score, Plan, Proposal",,,PLAN_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%20013008c6907b4c58b3b9535d85c996e2.md),,,,No,,
Content Report,"Forum Post, Group Specific Scores",,,REPORT_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#report_score,Not Completed,,,Content Score (Council%2021/Council%20Period%2017/Content%20Score%207803dc73d4f74f2d8110548f8bd91c86.md),,,,No,,
Research Score,"Group Specific Scores, Subscore",,,RESEARCH_SCORE,Storage,,Not Completed,,,,,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Marketing,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%20b0a096bdbba349d48427527695e60405.md), General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%20cee0cc643d944d34a7d45a3beede7b8e.md)",,,,No,,
HR Score,"Composite Grade, Master Score",,,HR_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#score,Not Completed,,,Network Performance Score (Council%2021/Council%20Period%2017/Network%20Performance%20Score%202dcdb268a15b464cbbf7d75f1c9654e2.md),,,,No,,"General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%20013008c6907b4c58b3b9535d85c996e2.md), HR Report (Council%2021/Council%20Period%2017/HR%20Report%209d74b0c423cb4be0b2b5958b0535d1bf.md), Response Time (Council%2021/Council%20Period%2017/Response%20Time%20bf2fa933a25747b39f76a6a88acf4cee.md), Person Logging Score (Council%2021/Council%20Period%2017/Person%20Logging%20Score%205ac1627869f045909f5304862123a3ab.md), Interaction Logging Score (Council%2021/Council%20Period%2017/Interaction%20Logging%20Score%201c6ac0fb4fc54c048e0c9a45517dab4f.md), Bounty Management Score (Council%2021/Council%20Period%2017/Bounty%20Management%20Score%20248c3a5403f04c1b99f2c3fb34bb06f3.md)"
Upgrading non-Jsgenesis runtime,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#upgrading-non-jsgenesis-runtime,Not Completed,,,,,,,No,,
On chain Budget and Opening proposals without JOY equivalent,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,Not Completed,,,,,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%208a927a87b3f849028adecd73009fa7f9.md),,,,No,,
Marketing Score,Master Score,,,MARKETER_SCORE,Marketing,,Not Completed,,,,,,,No,,
Documentation Score,Group Specific Scores,,,DOCUMENTATION_SCORE,Marketing,,Not Completed,,,,,,,No,,
Unwarranted deletion,Catastrophic Errors,,,,Forum,,Not Completed,,,,,,,No,,
System,"Grade, Group Specific Scores, Spot Check, Subscore",,,SYSTEM_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#system_score,Not Completed,,,Distributor Score (Council%2021/Council%20Period%2017/Distributor%20Score%20440ac3bc6398466a8e120330b8b7a922.md),,,,No,,
System,"Grade, Group Specific Scores, Subscore",,,SYSTEM_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#system_score,Not Completed,,,Storage Score (Council%2021/Council%20Period%2017/Storage%20Score%20bd78402a34fc4e3aa16f90c56db64574.md),,,,No,,
Council Period Plan,"Document, Forum Post, Grade, Master Score, Proposal",,https://dao.joystream.org/#/forum/category/4,PLAN_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-period-plan,Not Completed,,,Network Performance Score (Council%2021/Council%20Period%2017/Network%20Performance%20Score%202dcdb268a15b464cbbf7d75f1c9654e2.md),,,,No,,
Member Faucet Empty,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#member-faucet-empty,Not Completed,,,,,,,No,,
Storage Score,"Composite Grade, Master Score",,,STORAGE_SCORE,Storage,,Not Completed,,,Network Performance Score (Council%2021/Council%20Period%2017/Network%20Performance%20Score%202dcdb268a15b464cbbf7d75f1c9654e2.md),,,,No,,"Uploads (Council%2021/Council%20Period%2017/Uploads%20adb7a96885804ad39436133f499427c2.md), General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%208a927a87b3f849028adecd73009fa7f9.md), System (Council%2021/Council%20Period%2017/System%20a89856520c1a44afa5b9d7cb32ca03c4.md), Storage Report (Council%2021/Council%20Period%2017/Storage%20Report%20c500b6c0d7fd433b99f0134d5d362717.md), Logging (Council%2021/Council%20Period%2017/Logging%20b3fac378366b42a69a6e4fde1bb7350e.md)"
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Marketing,,Not Completed,,,Forum Score (Council%2021/Council%20Period%2017/Forum%20Score%205545285c8b1340a1ab98db0a10c7f64a.md),,,,No,,"WG Summary (Council%2021/Council%20Period%2017/WG%20Summary%2088af113496a742b69de3c2a81c6b4359.md), WG Opportunities (Council%2021/Council%20Period%2017/WG%20Opportunities%2077e90e78ee75411f9a84f4f89e82796f.md), Opening Score (Council%2021/Council%20Period%2017/Opening%20Score%20ce4620cc9d1f49ba99098bf5da73d281.md), Bounty Score (Council%2021/Council%20Period%2017/Bounty%20Score%201cdf20e121f34a2087cb473719ff453e.md), WG Period Plan (Council%2021/Council%20Period%2017/WG%20Period%20Plan%20275363b2ef114446abbb7ca4176d5658.md), WG Summary (Council%2021/Council%20Period%2017/WG%20Summary%200fffe4592b444dd0ba1f5a8603f61134.md), WG Opportunities (Council%2021/Council%20Period%2017/WG%20Opportunities%208e96d4c17f124b2da33ec292bac2e83a.md), Bounty Score (Council%2021/Council%20Period%2017/Bounty%20Score%201065b2d81106491689e8a4555434f7ae.md), Opening Score (Council%2021/Council%20Period%2017/Opening%20Score%20632afc2194284364b719b08b70895784.md)"
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,Content Score (Council%2021/Council%20Period%2017/Content%20Score%207803dc73d4f74f2d8110548f8bd91c86.md),,,,No,,"WG Opportunities (Council%2021/Council%20Period%2017/WG%20Opportunities%2041713e90c51f421399fc7d68646940b2.md), WG Summary (Council%2021/Council%20Period%2017/WG%20Summary%20c6c8feede106436689c71b8fce0cc607.md), WG Period Plan (Council%2021/Council%20Period%2017/WG%20Period%20Plan%20d8dc76899ca0452c8ab23ad75fb01058.md), Opening Score (Council%2021/Council%20Period%2017/Opening%20Score%20390516880f714454b246b09578351d95.md), Bounty Score (Council%2021/Council%20Period%2017/Bounty%20Score%203814836a4439461184bffcb6e2415025.md)"
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%2035a1074b057446808308068488d0b999.md),,,,No,,
Distributor Score,"Composite Grade, Master Score",,,DISTRIBUTOR_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/distributors-score.md#score,Not Completed,,,Network Performance Score (Council%2021/Council%20Period%2017/Network%20Performance%20Score%202dcdb268a15b464cbbf7d75f1c9654e2.md),,,,No,,"System (Council%2021/Council%20Period%2017/System%205867d2a38ade41cd91ea54f2b786e246.md), General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%201b76731bdc864035b9d49b07fceb8d53.md), Distributors Report (Council%2021/Council%20Period%2017/Distributors%20Report%209d6ac74fc2d54c249c3361fe5b0d4e0c.md)"
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%200367cf77db8e49cb989f9438f02e0144.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%20013008c6907b4c58b3b9535d85c996e2.md),,,,No,,
Bounty Management Score,"Group Specific Scores, Subscore",,,BOUNTY_MANAGEMENT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,Not Completed,,,HR Score (Council%2021/Council%20Period%2017/HR%20Score%207bb079bec3cf4e4ca334f51a99cf9951.md),,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal",,,PLAN_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%201b76731bdc864035b9d49b07fceb8d53.md),,,,No,,
Council Period Parameters,,,,,JSG,,Not Completed,,,,,,,No,,
Lead Opportunities,"Grade, Master Score",,,LEAD_OPPORTUNITIES_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#lead-opportunities,Not Completed,,,Network Performance Score (Council%2021/Council%20Period%2017/Network%20Performance%20Score%202dcdb268a15b464cbbf7d75f1c9654e2.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%201b76731bdc864035b9d49b07fceb8d53.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore, Summary",,https://dao.joystream.org/#/forum/category/11,SUMMARY_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,"CWG summary (https://www.notion.so/CWG-summary-2a1c521512fe4f6cb2680a4f5e1bfe64?pvs=21) ",,General WG Score (Council%2021/Council%20Period%2017/General%20WG%20Score%2035a1074b057446808308068488d0b999.md),,,,No,,
Testing,"Grade, Group Specific Scores, Spot Check, Subscore",,,TESTING_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#testing_score,Not Completed,,,Builder Score (Council%2021/Council%20Period%2017/Builder%20Score%20eb28116529474ccca2fe96572798b055.md),,,,No,,
Meeting score,"Forum Post, Master Score",,,MEETING_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-handover-meeting,Not Completed,,,Network Performance Score (Council%2021/Council%20Period%2017/Network%20Performance%20Score%202dcdb268a15b464cbbf7d75f1c9654e2.md),,,,No,,
