Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
Inadequate Report,"Catastrophic Errors, Grade, Spot Check",,,,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#inadequate-report,Not Completed,,,,,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Completed,,,HR Score (Council%2014/Council%20Period%2014/HR%20Score%20c4b3592be221456eb689b365eb8148c6.md),,0.9,,No,,"WG Period Plan (Council%2014/Council%20Period%2014/WG%20Period%20Plan%20c948a24e11614478aa46b725f0af389e.md), WG Summary (Council%2014/Council%20Period%2014/WG%20Summary%202cf28315181d4b6d853ca0815e6c8ea2.md), WG Opportunities (Council%2014/Council%20Period%2014/WG%20Opportunities%202f20b5070a8a4b068a0cb94dc25d6825.md), Opening Score (Council%2014/Council%20Period%2014/Opening%20Score%20a0a236316087423db28d63f6ee54cd81.md), Bounty Score (Council%2014/Council%20Period%2014/Bounty%20Score%209982bc3f20da430f92391894e3224825.md)"
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Completed,,,"General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%20070af36744144f8e90cc0777f07b7a95.md), General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%2017c797abc76348cfa67438bab3fd75b0.md)",,1,,No,,
HR Score,"Composite Grade, Master Score",,,HR_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#score,Completed,,,Network Performance Score (Council%2014/Council%20Period%2014/Network%20Performance%20Score%20b25c7f65c8e549938136f6ed0fe0b4bd.md),,0.837,,No,,"General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%2074cdbc54336a4ee2a09f401c359b0651.md), HR Report (Council%2014/Council%20Period%2014/HR%20Report%205cbf72ab689e43c38148f635a43e4874.md), Response Time (Council%2014/Council%20Period%2014/Response%20Time%20ea34fad2673f4162be8cb584676991ca.md), Person Logging Score (Council%2014/Council%20Period%2014/Person%20Logging%20Score%201059a899312643c5a537d2b189058fb5.md), Interaction Logging Score (Council%2014/Council%20Period%2014/Interaction%20Logging%20Score%20a5e562834e464e2ab4d2ba045e4bc9ae.md), Bounty Management Score (Council%2014/Council%20Period%2014/Bounty%20Management%20Score%207e4e7cd943fd492d8f25814fbd7c4731.md)"
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%20b50cc6380c984136b3e49b7188bace41.md),,0,,No,,
Unwarranted deletion,Catastrophic Errors,,,,Forum,,Not Completed,,,,,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%2017c797abc76348cfa67438bab3fd75b0.md),,0,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Storage,,Completed,,,Storage Score (Council%2014/Council%20Period%2014/Storage%20Score%204f84f1a040364e4db50ac40f3efd0970.md),,0.9,,No,,"WG Summary (Council%2014/Council%20Period%2014/WG%20Summary%20d47ef341e69b4bb3985dc59d118bea4d.md), WG Period Plan (Council%2014/Council%20Period%2014/WG%20Period%20Plan%208f661c177fe4482fb219d8c3c460d2b4.md), WG Opportunities (Council%2014/Council%20Period%2014/WG%20Opportunities%20a794784fc9a54e72bb9bf2a48da9f22a.md), Opening Score (Council%2014/Council%20Period%2014/Opening%20Score%20fa31b37d83dd46a1948828eba5a425e1.md), Bounty Score (Council%2014/Council%20Period%2014/Bounty%20Score%20303020780da94f918649bf87b60b6ea0.md)"
Research Score,"Group Specific Scores, Subscore",,,RESEARCH_SCORE,Storage,,Completed,,,,,0,,No,,
HR Report,"Group Specific Scores, Subscore",https://dao.joystream.org/#/forum/thread/386?post=803,,REPORT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#report_score,Data input - grading req,,,HR Score (Council%2014/Council%20Period%2014/HR%20Score%20c4b3592be221456eb689b365eb8148c6.md),,1,On time,No,1495274,
Report Score,Group Specific Scores,,,REPORT_SCORE,Marketing,,Completed,,,,,0.85,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%20070af36744144f8e90cc0777f07b7a95.md),,1,,No,,
Recruiting Score,Group Specific Scores,,,RECRUITING_SCORE,Marketing,,Completed,,,,,1,,No,,
Content Report,"Forum Post, Group Specific Scores",,,REPORT_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#report_score,Data input - grading req,"Report 28.06.2022 - 04.07.2022  (https://www.notion.so/Report-28-06-2022-04-07-2022-5ec32e587f514a55b561c47c388df5b0?pvs=21) ",,Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),,0.5,"No Forum Post found, Only done on Notion",No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",https://dao.joystream.org/#/forum/thread/334,,PLAN_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%209a7b0297cb60406c8895515e96446f70.md),,1,On time,No,1384788,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Marketing,,Completed,,,Forum Score (Council%2014/Council%20Period%2014/Forum%20Score%2066740189b13d48478ba901bb3f066d5f.md),,1,,No,,"WG Opportunities (Council%2014/Council%20Period%2014/WG%20Opportunities%2052d882d39b104d8fafe593b2d94f66c1.md), Opening Score (Council%2014/Council%20Period%2014/Opening%20Score%207274f85d66384359b7642a1e66b0f9a1.md), Bounty Score (Council%2014/Council%20Period%2014/Bounty%20Score%20e4ef6b3df644496bba313b2825e83c4e.md), WG Period Plan (Council%2014/Council%20Period%2014/WG%20Period%20Plan%20908c39b16f734ad9a24bf64ab70f4f3e.md), WG Summary (Council%2014/Council%20Period%2014/WG%20Summary%2053be0dd35c4845eb8bf4b11921b70d41.md), WG Opportunities (Council%2014/Council%20Period%2014/WG%20Opportunities%20381fbdb7aab749488b7b1836cc378cc2.md), Bounty Score (Council%2014/Council%20Period%2014/Bounty%20Score%207e34beef558b46e99047424faff99556.md), Opening Score (Council%2014/Council%20Period%2014/Opening%20Score%20da1b297d94c545ca82db39ef26a78280.md)"
Moderation Score,"Grade, Group Specific Scores, Spot Check",,,MODERATION_SCORE,Forum,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#moderation_score,Completed,,,Forum Score (Council%2014/Council%20Period%2014/Forum%20Score%2066740189b13d48478ba901bb3f066d5f.md),,1,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Completed,,,Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),,0.82,,No,,"WG Opportunities (Council%2014/Council%20Period%2014/WG%20Opportunities%2095a56a9dc66549a79e70019642f1c081.md), WG Summary (Council%2014/Council%20Period%2014/WG%20Summary%208f3c2f600bdd470fa44176d57c5d1900.md), WG Period Plan (Council%2014/Council%20Period%2014/WG%20Period%20Plan%20f1bbaad00d2b44d8b2eff3076e0d17f9.md), Opening Score (Council%2014/Council%20Period%2014/Opening%20Score%205250d8dfeef940d1bd44289904e1f248.md), Bounty Score (Council%2014/Council%20Period%2014/Bounty%20Score%208037439c2d1640d6891399b220d98b71.md)"
System,"Grade, Group Specific Scores, Spot Check, Subscore",,,SYSTEM_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#system_score,Completed,,,Distributor Score (Council%2014/Council%20Period%2014/Distributor%20Score%203595be4e6ffe4de9804f879833c8d042.md),,0.16666,,No,,
Workflow Violation,Catastrophic Errors,,,,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report-1,Not Completed,,,,,,,No,,
Moderation Score,"Group Specific Scores, Subscore",,,MODERATION_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Completed,,,Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),,0.5,,No,,Total Breaches of Policy (Council%2014/Council%20Period%2014/Total%20Breaches%20of%20Policy%20239d3ecade674d4780b138fe0d358644.md)
Total Breaches of Policy,"Catastrophic Errors, Grade, Spot Check",,,TOTAL_BREACHES_OF_POLICY,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#moderation_score,Not Completed,,,"Moderation Score (Council%2014/Council%20Period%2014/Moderation%20Score%2011afca25c14242139c420fd1629fead4.md), Curation Testing Score (Council%2014/Council%20Period%2014/Curation%20Testing%20Score%20acab37326ec64c06a46bb2923a2b2378.md)",,,,No,,
Council Period Summary,"Document, Forum Post, Grade, Master Score, Proposal",https://dao.joystream.org/#/forum/thread/362?post=806,https://dao.joystream.org/#/forum/category/4,SUMMARY_SCORE,Council,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/README.md#council-period-summary,Completed,,,Network Performance Score (Council%2014/Council%20Period%2014/Network%20Performance%20Score%20b25c7f65c8e549938136f6ed0fe0b4bd.md),,1,On time,No,1496313,
Marketing Score,Master Score,,,MARKETER_SCORE,Marketing,,Completed,,,,,0.89,,No,,
Testing,"Grade, Group Specific Scores, Spot Check, Subscore",,,TESTING_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#testing_score,Completed,,,Builder Score (Council%2014/Council%20Period%2014/Builder%20Score%20c1eafcf2fc9f42cca5e58adf7e3b9e74.md),,0.667,,No,,
General Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,GENERAL_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#general_development_score,Completed,,,Builder Score (Council%2014/Council%20Period%2014/Builder%20Score%20c1eafcf2fc9f42cca5e58adf7e3b9e74.md),,0,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%20070af36744144f8e90cc0777f07b7a95.md),,1,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%201c893d3be6a848eb80c76a0180f97bb5.md),,1,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%20b50cc6380c984136b3e49b7188bace41.md),,0.333,,No,,
Featuring Score,"Group Specific Scores, Subscore",,,FEATURING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#featuring_score,Completed,,,Content Score (Council%2014/Council%20Period%2014/Content%20Score%20ecb76ee6e13f461982cdf4376faa8538.md),,0.667,,No,,
General WG Score,"Composite Grade, General WG Score, Subscore",,,GENERAL_WG_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/builders-score.md#general_wg_score,Completed,,,Builder Score (Council%2014/Council%20Period%2014/Builder%20Score%20c1eafcf2fc9f42cca5e58adf7e3b9e74.md),,0.48,,No,,"WG Period Plan (Council%2014/Council%20Period%2014/WG%20Period%20Plan%205d0243361f2e49b1bcd7d17323205e3a.md), WG Summary (Council%2014/Council%20Period%2014/WG%20Summary%2045956281de4644f6a86389e1e4f584ae.md), WG Opportunities (Council%2014/Council%20Period%2014/WG%20Opportunities%20a794784fc9a54e72bb9bf2a48da9f22a.md), Opening Score (Council%2014/Council%20Period%2014/Opening%20Score%20897279eeda37480bb6237416ca0f420b.md), Bounty Score (Council%2014/Council%20Period%2014/Bounty%20Score%20eafa9dc46a454b0192f05b68250cda69.md)"
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",https://dao.joystream.org/#/forum/thread/352,,PLAN_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Completed,,,General WG Score (Council%2014/Council%20Period%2014/General%20WG%20Score%202cceafc2d69c4d789c0ed4231d0a4277.md),,0.8,On time,No,1407473,
