Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
Inadequate Report,Catastrophic Errors,,,,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report,Not Completed,,,,,,,No,,
Curation Testing Score,"Group Specific Scores, Subscore",,,CURATION_TESTING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Not Completed,,,Content Score (Council%2017/Council%20Period%2017/Content%20Score%2020f580e98b0a4d8f81cc0bde1e1b945c.md),,,,No,,Total Breaches of Policy (Council%2017/Council%20Period%2017/Total%20Breaches%20of%20Policy%206e17768c88074685b5e014fb893fadc3.md)
Unwarranted deletion,Catastrophic Errors,,,,Forum,,Not Completed,,,,,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Plan, Proposal, Subscore",https://dao.joystream.org/#/forum/thread/47?post=1103,https://dao.joystream.org/#/forum/thread/47,PLAN_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%209533f7c398a44d8e8765dafd13b7b3d4.md),,1,On time,No,1788731,
Builder Score,"Composite Grade, Master Score",,,BUILDER_SCORE,Builders,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/builders-score.md#score,Not Completed,,,Network Performance Score (Council%2017/Council%20Period%2017/Network%20Performance%20Score%207931bc831fa94a96a5ff1b373243c067.md),,,,No,,"General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%209533f7c398a44d8e8765dafd13b7b3d4.md), Builders Report (Council%2017/Council%20Period%2017/Builders%20Report%2027ba6b5d5213472bac1413a060dfd39e.md), Testing (Council%2017/Council%20Period%2017/Testing%20658aef64b6ff49a9b6ddc964bc954fa8.md), Pioneer Development (Council%2017/Council%20Period%2017/Pioneer%20Development%20ee07e937783a468fa6d0032d13e619c0.md), General Development (Council%2017/Council%20Period%2017/General%20Development%2021976d03024a414c99288e0346f72dff.md)"
WG Opportunities,"Document, Forum Post, General WG Score, Grade",,,WORKER_OPPORTUNITIES_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%2047dd6cebebb04daca3438103e4e419c0.md), General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%208c85c1f67da648ce96377c43d5279109.md)",,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%2006d2b1a609dd45519e32258ecb910967.md),,,,No,,
Testing,"Grade, Group Specific Scores, Spot Check, Subscore",,,TESTING_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#testing_score,Not Completed,,,Builder Score (Council%2017/Council%20Period%2017/Builder%20Score%20d129d8f0cbc8418cb7a52dd6fc7c6e17.md),,,,No,,
Logging does not occur,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#catastrophic-errors,Not Completed,,,Content Score (Council%2017/Council%20Period%2017/Content%20Score%2020f580e98b0a4d8f81cc0bde1e1b945c.md),,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",https://dao.joystream.org/#/forum/thread/542,,PLAN_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%208c85c1f67da648ce96377c43d5279109.md),,1,On time,No,1779582,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore, Summary",https://dao.joystream.org/#/forum/thread/606,,SUMMARY_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Completed,,,"General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%2047dd6cebebb04daca3438103e4e419c0.md), General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%208c85c1f67da648ce96377c43d5279109.md)",,1,On time,No,1878069,
Research Score,"Group Specific Scores, Subscore",,,RESEARCH_SCORE,Distributors,,Not Completed,,,,,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%20bb674e96041142cdb8213a997aaadf41.md), General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%209533f7c398a44d8e8765dafd13b7b3d4.md)",,,,No,,
Total $tJOY exceeds tJOY_BUDGET,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#total-tjoy-exceeds-tjoy_budget,Not Completed,,,,,,,No,,
Missing Judgement,"Catastrophic Errors, Grade, Spot Check",,,,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#catastrophic-errors,Not Completed,,,,,,,No,,
Storage Report,"Document, Forum Post, Grade, Group Specific Scores, Proposal, Report",https://dao.joystream.org/#/forum/thread/616,https://dao.joystream.org/#/forum/category/13,REPORT_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#report_score,Data input - grading req,,,Storage Score (Council%2017/Council%20Period%2017/Storage%20Score%20e15ca96343514b7fb2387dd319da8ea0.md),,,On time,No,1881443,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%203c84e13ff5434e9d888718159cc66588.md),,,,No,,
Council Period Parameters,,,,,JSG,,Not Completed,,,,,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%2006d2b1a609dd45519e32258ecb910967.md),,,,No,,
Marketing Score,Master Score,,,MARKETER_SCORE,Marketing,,Not Completed,,,,,,,No,,
WG Opportunities,"Document, Forum Post, General WG Score, Grade",,,WORKER_OPPORTUNITIES_SCORE,Forum,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%2047dd6cebebb04daca3438103e4e419c0.md), General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%208c85c1f67da648ce96377c43d5279109.md)",,,,No,,
Bounty Management Score,"Group Specific Scores, Subscore",,,BOUNTY_MANAGEMENT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#bounty_score,Not Completed,,,HR Score (Council%2017/Council%20Period%2017/HR%20Score%20db2f8f0b7c834ec2b1502ee202697eac.md),,,,No,,
Featured Content Unplayable,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#featured-content-unplayable,Not Completed,,,Content Score (Council%2017/Council%20Period%2017/Content%20Score%2020f580e98b0a4d8f81cc0bde1e1b945c.md),,,,No,,
Documentation Score,Group Specific Scores,,,DOCUMENTATION_SCORE,Marketing,,Not Completed,,,,,,,No,,
General Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,GENERAL_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#general_development_score,Not Completed,,,Builder Score (Council%2017/Council%20Period%2017/Builder%20Score%20d129d8f0cbc8418cb7a52dd6fc7c6e17.md),,,,No,,
Lead Opportunities,"Grade, Master Score",,,LEAD_OPPORTUNITIES_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#lead-opportunities,Not Completed,,,Network Performance Score (Council%2017/Council%20Period%2017/Network%20Performance%20Score%207931bc831fa94a96a5ff1b373243c067.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore",https://dao.joystream.org/#/forum/thread/614,,SUMMARY_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%20bb674e96041142cdb8213a997aaadf41.md),,1,On time,No,1879530,
Uploads,"Grade, Group Specific Scores, Subscore",,,UPLOAD_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#upload_score,Not Completed,,,Storage Score (Council%2017/Council%20Period%2017/Storage%20Score%20e15ca96343514b7fb2387dd319da8ea0.md),,,,No,,
HR Report,"Group Specific Scores, Subscore",https://dao.joystream.org/#/forum/thread/618?post=1216,,REPORT_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/human-resources-score#report_score,Data input - grading req,,,HR Score (Council%2017/Council%20Period%2017/HR%20Score%20db2f8f0b7c834ec2b1502ee202697eac.md),,,On time,No,1885146,
HR Score,"Composite Grade, Master Score",,,HR_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/human-resources-score.md#score,Not Completed,,,Network Performance Score (Council%2017/Council%20Period%2017/Network%20Performance%20Score%207931bc831fa94a96a5ff1b373243c067.md),,,,No,,"General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%20d2ffe76ce2ec4a488047272ee9d6a706.md), HR Report (Council%2017/Council%20Period%2017/HR%20Report%20d439dc9474d24eb7910d5240210cadb0.md), Response Time (Council%2017/Council%20Period%2017/Response%20Time%20c971e517b4aa4e9b80fb2833672d20e8.md), Person Logging Score (Council%2017/Council%20Period%2017/Person%20Logging%20Score%20f755f00c6e03465e8e5d0fa25123367f.md), Interaction Logging Score (Council%2017/Council%20Period%2017/Interaction%20Logging%20Score%20eed86a695e6b471aac79b1653f792ed9.md), Bounty Management Score (Council%2017/Council%20Period%2017/Bounty%20Management%20Score%20c89e4427370e4c8ea12feef5d21ab3ce.md)"
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore, Summary",https://dao.joystream.org/#/forum/thread/604,https://dao.joystream.org/#/forum/category/12,SUMMARY_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%209533f7c398a44d8e8765dafd13b7b3d4.md),,1,On time,No,1876128,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,Content Score (Council%2017/Council%20Period%2017/Content%20Score%2020f580e98b0a4d8f81cc0bde1e1b945c.md),,,,No,,"WG Opportunities (Council%2017/Council%20Period%2017/WG%20Opportunities%20622cf26580614023a2c3d869cc27eff7.md), WG Summary (Council%2017/Council%20Period%2017/WG%20Summary%2065116c36f15a4ba3851f34671ce497ac.md), WG Period Plan (Council%2017/Council%20Period%2017/WG%20Period%20Plan%20c59f2e7935734010b8b37829192f073d.md), Opening Score (Council%2017/Council%20Period%2017/Opening%20Score%20d86701c8467548009f3a2360768426ee.md), Bounty Score (Council%2017/Council%20Period%2017/Bounty%20Score%2065fb8246bd104f3b9830576bc2b17276.md)"
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%20bb674e96041142cdb8213a997aaadf41.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Proposal, Summary",https://dao.joystream.org/#/forum/thread/618,,SUMMARY_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%20d2ffe76ce2ec4a488047272ee9d6a706.md),,1,On time,No,1881861,
On chain Budget and Opening proposals without JOY equivalent,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,Not Completed,,,,,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Storage,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%20bb674e96041142cdb8213a997aaadf41.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Forum,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%2047dd6cebebb04daca3438103e4e419c0.md), General WG Score (Council%2017/Council%20Period%2017/General%20WG%20Score%208c85c1f67da648ce96377c43d5279109.md)",,,,No,,
