Name,Attributes,Forum Link,Forum Report Source,Grade Name,Group,Handbook Link,JSG Grading Status,Notion Link,Notion Source Link,Parent Score,Proposal Link,Score,Score Notes,Spot Check Completed,Submitted [Block],Subscores
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,HR Score (Council%2027/Council%20Period%2017/HR%20Score%2082007ec22d6d421a8529bacbd4593572.md),,,,No,,"WG Period Plan (Council%2027/Council%20Period%2017/WG%20Period%20Plan%2056b8677c543f449d9484d13c07be7acd.md), WG Summary (Council%2027/Council%20Period%2017/WG%20Summary%20463da1ca38674ec497cdb359694e5812.md), WG Opportunities (Council%2027/Council%20Period%2017/WG%20Opportunities%2008d9d2fd364c4dbe8b23189a76520f81.md), Opening Score (Council%2027/Council%20Period%2017/Opening%20Score%20395e2f53219749a08ad21bf5764a3e23.md), Bounty Score (Council%2027/Council%20Period%2017/Bounty%20Score%2083454f9beb8f4407a729e00ce62ea8fe.md)"
Featuring Score,"Group Specific Scores, Subscore",,,FEATURING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#featuring_score,Not Completed,,,Content Score (Council%2027/Council%20Period%2017/Content%20Score%206435903bb94e4ae5825936a2b17a5231.md),,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Distributors,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,Distributor Score (Council%2027/Council%20Period%2017/Distributor%20Score%203e9db6de6c0d4849ba90d7575ca211dd.md),,,,No,,"WG Period Plan (Council%2027/Council%20Period%2017/WG%20Period%20Plan%204db6c3d99933447db83da99cba389763.md), WG Summary (Council%2027/Council%20Period%2017/WG%20Summary%20bb5c76e5567643c385b4d5b75b59d5cc.md), WG Opportunities (Council%2027/Council%20Period%2017/WG%20Opportunities%2019b1ddc1f9b24b67afe3e0bccb8cc145.md), Opening Score (Council%2027/Council%20Period%2017/Opening%20Score%206c408c7c92974c2eb423134f22b4c5c7.md), Bounty Score (Council%2027/Council%20Period%2017/Bounty%20Score%20e94f1afae9424ed69e9cb8d151133074.md)"
Pioneer Development,"Grade, Group Specific Scores, Spot Check, Subscore",,,PIONEER_DEVELOPMENT_SCORE,Builders,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/builders-score#pioneer_development_score,Not Completed,,,Builder Score (Council%2027/Council%20Period%2017/Builder%20Score%20c35bc64d5f6c49849749c4c1f8de3eef.md),,,,No,,
Opening Score,"General WG Score, Subscore",,,OPENING_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%20e6d753f703d946bfba011f48e154ef21.md),,,,No,,
Recruiting Score,Group Specific Scores,,,RECRUITING_SCORE,Marketing,,Not Completed,,,,,,,No,,
Network Performance Score,"Composite Grade, Master Score, Overall Grade",,,NETWORK_PERFORMANCE_SCORE,Network,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/README.md#overview,Not Completed,,,,,,,No,,"Builder Score (Council%2027/Council%20Period%2017/Builder%20Score%20c35bc64d5f6c49849749c4c1f8de3eef.md), Content Score (Council%2027/Council%20Period%2017/Content%20Score%206435903bb94e4ae5825936a2b17a5231.md), Distributor Score (Council%2027/Council%20Period%2017/Distributor%20Score%203e9db6de6c0d4849ba90d7575ca211dd.md), Storage Score (Council%2027/Council%20Period%2017/Storage%20Score%2048540283c92041e28ae120ce49e6e8b0.md), HR Score (Council%2027/Council%20Period%2017/HR%20Score%2082007ec22d6d421a8529bacbd4593572.md), Council Period Summary (Council%2027/Council%20Period%2017/Council%20Period%20Summary%2022b030880e174cd2a56b9711dace580e.md), Council Period Plan (Council%2027/Council%20Period%2017/Council%20Period%20Plan%20477882b7ac904f03b7a40e086065d07c.md), Lead Opportunities (Council%2027/Council%20Period%2017/Lead%20Opportunities%2009191530901c48658bd6fe947f3a8846.md), Meeting score (Council%2027/Council%20Period%2017/Meeting%20score%2095e5aca13d3b4d8e8eb6db81a3019a72.md)"
On chain Budget and Opening proposals without JOY equivalent,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#on-chain-budget-and-opening-proposals-without-joy-equivalent,Not Completed,,,,,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",,,PLAN_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%20026732e6b6a347c0957f748b6778cecb.md),,,,No,,
WG Summary,"Document, Forum Post, General WG Score, Grade, Subscore",,,SUMMARY_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-summary,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%20026732e6b6a347c0957f748b6778cecb.md),,,,No,,
Uploads,"Grade, Group Specific Scores, Subscore",,,UPLOAD_SCORE,Storage,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/storage-providers-score#upload_score,Not Completed,,,Storage Score (Council%2027/Council%20Period%2017/Storage%20Score%2048540283c92041e28ae120ce49e6e8b0.md),,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,HR,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%20d7b8c64c884d459092146d75eaf6e353.md),,,,No,,
Logging does not occur,"Catastrophic Errors, Grade, Spot Check",,,,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/content-directory-score.md#catastrophic-errors,Not Completed,,,Content Score (Council%2027/Council%20Period%2017/Content%20Score%206435903bb94e4ae5825936a2b17a5231.md),,,,No,,
Council Period Plan,"Document, Forum Post, Grade, Master Score, Proposal",,https://dao.joystream.org/#/forum/category/4,PLAN_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-period-plan,Not Completed,,,Network Performance Score (Council%2027/Council%20Period%2017/Network%20Performance%20Score%20b72747fe246048eabc4acac48af256a3.md),,,,No,,
General WG Score,"Composite Grade, General WG Score",,,GENERAL_WG_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md,Not Completed,,,Content Score (Council%2027/Council%20Period%2017/Content%20Score%206435903bb94e4ae5825936a2b17a5231.md),,,,No,,"WG Opportunities (Council%2027/Council%20Period%2017/WG%20Opportunities%201978da399cb049d0bd4e4ac589cab2a1.md), WG Summary (Council%2027/Council%20Period%2017/WG%20Summary%20a83fcb2f7b6b4b78a2a770a42713bc63.md), WG Period Plan (Council%2027/Council%20Period%2017/WG%20Period%20Plan%20e15e4125bf08496eb13c25546cc7c2e3.md), Opening Score (Council%2027/Council%20Period%2017/Opening%20Score%20b3a68a01b99c4dacb175fce9663df8e3.md), Bounty Score (Council%2027/Council%20Period%2017/Bounty%20Score%2018413f6505384bf5b56bfaab21fc2d7a.md)"
Curation Testing Score,"Group Specific Scores, Subscore",,,CURATION_TESTING_SCORE,Content,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/content-directory-score#moderation_score,Not Completed,,,Content Score (Council%2027/Council%20Period%2017/Content%20Score%206435903bb94e4ae5825936a2b17a5231.md),,,,No,,Total Breaches of Policy (Council%2027/Council%20Period%2017/Total%20Breaches%20of%20Policy%203aba66eb97474336bb5f40d5270dcd88.md)
Inadequate Report,Catastrophic Errors,,,,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/marketers-score#inadequate-report,Not Completed,,,,,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal, Subscore",,,PLAN_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%2007a954fb8ad6499595244b189bd7f525.md),,,,No,,
Council Period Summary,"Document, Forum Post, Grade, Master Score, Proposal",,https://dao.joystream.org/#/forum/category/4,SUMMARY_SCORE,Council,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/README.md#council-period-summary,Not Completed,,,Network Performance Score (Council%2027/Council%20Period%2017/Network%20Performance%20Score%20b72747fe246048eabc4acac48af256a3.md),,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Marketing,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,"General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%205cfa4154a44e4c16af95223e01a6b9f1.md), General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%2007a954fb8ad6499595244b189bd7f525.md)",,,,No,,
Total $tJOY exceeds tJOY_BUDGET,"Catastrophic Errors, Grade, Spot Check",,,,Council,https://github.com/Joystream/handbook/tree/master/testnet/council-period-scoring#total-tjoy-exceeds-tjoy_budget,Not Completed,,,,,,,No,,
Incorrect Reporting,"Catastrophic Errors, Grade, Spot Check",,,,Storage,https://github.com/Joystream/handbook/blob/58e635d7391893b718b137c69a182199aeb66ab8/testnet/council-period-scoring/storage-providers-score.md#incorrect-reporting,Not Completed,,,,,,,No,,
Report Score,Group Specific Scores,,,REPORT_SCORE,Marketing,,Not Completed,,,,,,,No,,
WG Opportunities,"General WG Score, Grade, Spot Check, Subscore",,,WORKER_OPPORTUNITIES_SCORE,HR,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%20d7b8c64c884d459092146d75eaf6e353.md),,,,No,,
Bounty Score,"General WG Score, Subscore",,,BOUNTY_SCORE,Content,https://github.com/Joystream/handbook/blob/master/testnet/council-period-scoring/general-working-group-score.md#score,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%20e6d753f703d946bfba011f48e154ef21.md),,,,No,,
Documentation Score,Group Specific Scores,,,DOCUMENTATION_SCORE,Marketing,,Not Completed,,,,,,,No,,
WG Period Plan,"Document, Forum Post, General WG Score, Grade, Proposal",,,PLAN_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#working-group-period-plan,Not Completed,,,General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%2050a7000aafe04e9fa33bc44304e1a89c.md),,,,No,,
WG Opportunities,"Document, Forum Post, General WG Score, Grade",,,WORKER_OPPORTUNITIES_SCORE,Marketing,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/general-working-group-score#worker-opportunities,Not Completed,,,"General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%205cfa4154a44e4c16af95223e01a6b9f1.md), General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%2007a954fb8ad6499595244b189bd7f525.md)",,,,No,,
Meeting score,"Forum Post, Master Score",,,MEETING_SCORE,Council,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring#council-handover-meeting,Not Completed,,,Network Performance Score (Council%2027/Council%20Period%2017/Network%20Performance%20Score%20b72747fe246048eabc4acac48af256a3.md),,,,No,,
Distributors Report,"Document, Forum Post, Grade, Group Specific Scores, Subscore",,https://dao.joystream.org/#/forum/category/15,REPORT_SCORE,Distributors,https://joystream.gitbook.io/testnet-workspace/testnet/council-period-scoring/distributors-score#report_score,Not Completed,"Untitled (https://www.notion.so/e4ea2a85b1a84f88ba97c3580f685a09?pvs=21) ",,Distributor Score (Council%2027/Council%20Period%2017/Distributor%20Score%203e9db6de6c0d4849ba90d7575ca211dd.md),,,,No,,
Forum Score,"Composite Grade, Master Score",,,FORUM_SCORE,Forum,https://github.com/Joystream/handbook/blob/e9747eb6c4501b603f85bd35993faa8a057ac673/testnet/council-period-scoring/forum-score.md#score,Not Completed,,,,,,,No,,"Forum Report (Council%2027/Council%20Period%2017/Forum%20Report%20ab49495aa09c4fc7ad8de8a14777fd3b.md), General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%205cfa4154a44e4c16af95223e01a6b9f1.md), Moderation Score (Council%2027/Council%20Period%2017/Moderation%20Score%2078000af38c6e4ac4a867f77a580f5eab.md), General WG Score (Council%2027/Council%20Period%2017/General%20WG%20Score%2007a954fb8ad6499595244b189bd7f525.md)"
